synset,pictogram_id,primary_keyword,image_url
00040777-r,37162,once more,https://api.arasaac.org/api/pictograms/37162
00040777-r,37163,again,https://api.arasaac.org/api/pictograms/37163
05560921-n,37164,chest,https://api.arasaac.org/api/pictograms/37164
05521732-n,37165,penis,https://api.arasaac.org/api/pictograms/37165
05534035-n,37165,penis,https://api.arasaac.org/api/pictograms/37165
05522556-n,37165,penis,https://api.arasaac.org/api/pictograms/37165
05568420-n,37166,leg,https://api.arasaac.org/api/pictograms/37166
01860492-n,37167,barnacle,https://api.arasaac.org/api/pictograms/37167
13110391-n,37168,oat spikelet,https://api.arasaac.org/api/pictograms/37168
00053776-v,37169,pollinate,https://api.arasaac.org/api/pictograms/37169
07451972-n,37169,pollinate,https://api.arasaac.org/api/pictograms/37169
03181052-n,37170,denture,https://api.arasaac.org/api/pictograms/37170
15062694-n,37171,sap,https://api.arasaac.org/api/pictograms/37171
14567937-n,37172,muscular tension,https://api.arasaac.org/api/pictograms/37172
02414755-s,37172,muscular tension,https://api.arasaac.org/api/pictograms/37172
05528762-n,37173,vagina,https://api.arasaac.org/api/pictograms/37173
05529287-n,37173,vagina,https://api.arasaac.org/api/pictograms/37173
15266304-n,37174,Advent ,https://api.arasaac.org/api/pictograms/37174
02465209-s,37175,anxious,https://api.arasaac.org/api/pictograms/37175
02465209-s,37176,anxious,https://api.arasaac.org/api/pictograms/37176
01569532-s,37177,stopped car,https://api.arasaac.org/api/pictograms/37177
01569532-s,37178,stopped cars,https://api.arasaac.org/api/pictograms/37178
04405823-n,37179,coffee spoon,https://api.arasaac.org/api/pictograms/37179
03185050-n,37180,dessert spoon,https://api.arasaac.org/api/pictograms/37180
01355383-v,37181,unscrew,https://api.arasaac.org/api/pictograms/37181
00055850-r,37183,I'm not okay,https://api.arasaac.org/api/pictograms/37183
00726626-v,37184,cross with caution,https://api.arasaac.org/api/pictograms/37184
02134989-v,37184,cross with caution,https://api.arasaac.org/api/pictograms/37184
01442997-v,37185,stop,https://api.arasaac.org/api/pictograms/37185
01863207-v,37185,stop,https://api.arasaac.org/api/pictograms/37185
02093687-v,37186,turn the page,https://api.arasaac.org/api/pictograms/37186
06887547-n,37187,not cross with red light,https://api.arasaac.org/api/pictograms/37187
01916152-v,37187,not cross with red light,https://api.arasaac.org/api/pictograms/37187
01916152-v,37188,cross with green light,https://api.arasaac.org/api/pictograms/37188
06887441-n,37188,cross with green light,https://api.arasaac.org/api/pictograms/37188
00187671-v,37189,keep communication book,https://api.arasaac.org/api/pictograms/37189
01496967-v,37189,keep communication book,https://api.arasaac.org/api/pictograms/37189
05729447-n,37190,feelings,https://api.arasaac.org/api/pictograms/37190
02130695-a,37191,serious,https://api.arasaac.org/api/pictograms/37191
04553144-n,37192,walkie-talkie,https://api.arasaac.org/api/pictograms/37192
04553144-n,37193,walkie-talkies,https://api.arasaac.org/api/pictograms/37193
02644022-v,37194,wait at bus stop,https://api.arasaac.org/api/pictograms/37194
01065863-n,37194,wait at bus stop,https://api.arasaac.org/api/pictograms/37194
01228779-v,37195,caress,https://api.arasaac.org/api/pictograms/37195
01228534-v,37195,caress,https://api.arasaac.org/api/pictograms/37195
00625978-n,37196,physical activity,https://api.arasaac.org/api/pictograms/37196
00625978-n,37197,stretched arms,https://api.arasaac.org/api/pictograms/37197
05087073-n,37199,posture,https://api.arasaac.org/api/pictograms/37199
01351134-v,37200,lock up,https://api.arasaac.org/api/pictograms/37200
02568954-s,37201,health food,https://api.arasaac.org/api/pictograms/37201
00609277-n,37202,dressmaking,https://api.arasaac.org/api/pictograms/37202
04186446-n,37202,dressmaking,https://api.arasaac.org/api/pictograms/37202
04610439-n,37202,dressmaking,https://api.arasaac.org/api/pictograms/37202
07823686-n,37204,pasta salad,https://api.arasaac.org/api/pictograms/37204
02318078-v,37205,smooth out,https://api.arasaac.org/api/pictograms/37205
00214833-v,37207,hydrate,https://api.arasaac.org/api/pictograms/37207
00920197-n,37209,gardening,https://api.arasaac.org/api/pictograms/37209
01765887-s,37215,No alcohol allowed,https://api.arasaac.org/api/pictograms/37215
01765887-s,37216,No drugs allowed,https://api.arasaac.org/api/pictograms/37216
02382049-v,37217,mix with,https://api.arasaac.org/api/pictograms/37217
01582662-v,37218,open a gift,https://api.arasaac.org/api/pictograms/37218
00167994-r,37219,t-shirt inside out,https://api.arasaac.org/api/pictograms/37219
00167994-r,37220,t-shirt inside out,https://api.arasaac.org/api/pictograms/37220
02898868-n,37221,AMBU bag,https://api.arasaac.org/api/pictograms/37221
00017858-v,37222,put to bed,https://api.arasaac.org/api/pictograms/37222
02081903-v,37223,take,https://api.arasaac.org/api/pictograms/37223
02290237-v,37223,take,https://api.arasaac.org/api/pictograms/37223
09961910-n,37224,commentator,https://api.arasaac.org/api/pictograms/37224
03096770-n,37225,dance and music school,https://api.arasaac.org/api/pictograms/37225
08300570-n,37225,dance and music school,https://api.arasaac.org/api/pictograms/37225
08428440-n,37225,dance and music school,https://api.arasaac.org/api/pictograms/37225
05570899-n,37227,feet,https://api.arasaac.org/api/pictograms/37227
10372030-n,37228,neighbour,https://api.arasaac.org/api/pictograms/37228
10372030-n,37229,neighbour,https://api.arasaac.org/api/pictograms/37229
02093687-v,37230,turn,https://api.arasaac.org/api/pictograms/37230
04856472-n,37231,goodness,https://api.arasaac.org/api/pictograms/37231
04847242-n,37231,goodness,https://api.arasaac.org/api/pictograms/37231
04836995-n,37231,goodness,https://api.arasaac.org/api/pictograms/37231
07570421-n,37232,empathy,https://api.arasaac.org/api/pictograms/37232
07519582-n,37233,gratitude,https://api.arasaac.org/api/pictograms/37233
04676604-n,37234,responsibility,https://api.arasaac.org/api/pictograms/37234
04874361-n,37236,sincerity,https://api.arasaac.org/api/pictograms/37236
04772293-n,37237,solidarity,https://api.arasaac.org/api/pictograms/37237
02158139-v,37238,search,https://api.arasaac.org/api/pictograms/37238
01318273-v,37240,look for,https://api.arasaac.org/api/pictograms/37240
07830463-n,37241,clove,https://api.arasaac.org/api/pictograms/37241
01916152-v,37242,cross the bridge,https://api.arasaac.org/api/pictograms/37242
02824337-n,37243,bedpan,https://api.arasaac.org/api/pictograms/37243
01974840-v,37244,descend,https://api.arasaac.org/api/pictograms/37244
05136830-n,37245,keep the safety distance,https://api.arasaac.org/api/pictograms/37245
14562870-n,37245,keep the safety distance,https://api.arasaac.org/api/pictograms/37245
02291049-v,37246,find,https://api.arasaac.org/api/pictograms/37246
00423043-v,37246,find,https://api.arasaac.org/api/pictograms/37246
02290474-v,37246,find,https://api.arasaac.org/api/pictograms/37246
02020375-v,37247,enter play tunnel,https://api.arasaac.org/api/pictograms/37247
01925957-v,37248,climb,https://api.arasaac.org/api/pictograms/37248
01000444-v,37249,videotape,https://api.arasaac.org/api/pictograms/37249
01005094-v,37249,videotape,https://api.arasaac.org/api/pictograms/37249
01000444-v,37250,videotape,https://api.arasaac.org/api/pictograms/37250
01005094-v,37250,videotape,https://api.arasaac.org/api/pictograms/37250
02445745-n,37251,ferret,https://api.arasaac.org/api/pictograms/37251
02445977-n,37251,ferret,https://api.arasaac.org/api/pictograms/37251
07830901-n,37252,ginger,https://api.arasaac.org/api/pictograms/37252
02106676-v,37253,ride a scooter,https://api.arasaac.org/api/pictograms/37253
02813606-n,37254,button cells,https://api.arasaac.org/api/pictograms/37254
04378312-n,37255,inflatable pool,https://api.arasaac.org/api/pictograms/37255
09497542-n,37256,climbing wall,https://api.arasaac.org/api/pictograms/37256
03384674-n,37257,bridge,https://api.arasaac.org/api/pictograms/37257
02901994-n,37257,bridge,https://api.arasaac.org/api/pictograms/37257
02255081-n,37258,greenfly,https://api.arasaac.org/api/pictograms/37258
02255779-n,37258,greenfly,https://api.arasaac.org/api/pictograms/37258
02019450-v,37259,leave the play tunnel,https://api.arasaac.org/api/pictograms/37259
14800154-n,37260,baking soda sachet,https://api.arasaac.org/api/pictograms/37260
15099708-n,37261,toilet paper roll,https://api.arasaac.org/api/pictograms/37261
01925957-v,37262,climb,https://api.arasaac.org/api/pictograms/37262
04378312-n,37263,take a bath at inflatable pool,https://api.arasaac.org/api/pictograms/37263
01177764-v,37264,drink a toast,https://api.arasaac.org/api/pictograms/37264
01978076-v,37264,drink a toast,https://api.arasaac.org/api/pictograms/37264
01854282-v,37265,move the chair,https://api.arasaac.org/api/pictograms/37265
01835473-v,37265,move the chair,https://api.arasaac.org/api/pictograms/37265
03046682-n,37266,climbing pyramid,https://api.arasaac.org/api/pictograms/37266
03730526-n,37267,face mask with name,https://api.arasaac.org/api/pictograms/37267
00489706-v,37268,air the room,https://api.arasaac.org/api/pictograms/37268
07287841-n,37269,label with name,https://api.arasaac.org/api/pictograms/37269
07286877-n,37269,label with name,https://api.arasaac.org/api/pictograms/37269
07593928-n,37270,portion,https://api.arasaac.org/api/pictograms/37270
05136830-n,37271,safety distance,https://api.arasaac.org/api/pictograms/37271
14562870-n,37271,safety distance,https://api.arasaac.org/api/pictograms/37271
03443167-n,37272,glass with name,https://api.arasaac.org/api/pictograms/37272
01908286-v,37273,float in water,https://api.arasaac.org/api/pictograms/37273
00572320-n,37274,backstroke start,https://api.arasaac.org/api/pictograms/37274
00007012-v,37275,blow out water,https://api.arasaac.org/api/pictograms/37275
00071765-v,37276,use a bedpan,https://api.arasaac.org/api/pictograms/37276
00073791-v,37276,use a bedpan,https://api.arasaac.org/api/pictograms/37276
00073791-v,37277,use a bedpan,https://api.arasaac.org/api/pictograms/37277
00071765-v,37278,use a bedpan,https://api.arasaac.org/api/pictograms/37278
00071765-v,37279,use a bedpan,https://api.arasaac.org/api/pictograms/37279
00073791-v,37279,use a bedpan,https://api.arasaac.org/api/pictograms/37279
00050171-v,37280,take surgical mask off,https://api.arasaac.org/api/pictograms/37280
00073791-v,37281,use a bedpan,https://api.arasaac.org/api/pictograms/37281
00071765-v,37282,use a bedpan,https://api.arasaac.org/api/pictograms/37282
00071765-v,37283,use a bedpan,https://api.arasaac.org/api/pictograms/37283
00073791-v,37284,use a bedpan,https://api.arasaac.org/api/pictograms/37284
00071765-v,37285,use a bedpan,https://api.arasaac.org/api/pictograms/37285
00071765-v,37286,use a bedpan,https://api.arasaac.org/api/pictograms/37286
01908923-v,37287,walk on water,https://api.arasaac.org/api/pictograms/37287
02097668-v,37288,beat,https://api.arasaac.org/api/pictograms/37288
01966872-v,37289,dive in,https://api.arasaac.org/api/pictograms/37289
01966872-v,37290,dive in,https://api.arasaac.org/api/pictograms/37290
01581103-v,37291,submerse the head,https://api.arasaac.org/api/pictograms/37291
01839438-v,37292,move around the pool edge,https://api.arasaac.org/api/pictograms/37292
01964770-v,37293,swim with pool noodle,https://api.arasaac.org/api/pictograms/37293
01964770-v,37294,swim with pool noodle,https://api.arasaac.org/api/pictograms/37294
01964770-v,37295,swim through hoop,https://api.arasaac.org/api/pictograms/37295
01908286-v,37296,float in water,https://api.arasaac.org/api/pictograms/37296
01908286-v,37297,float in water,https://api.arasaac.org/api/pictograms/37297
01549783-v,37298,lie,https://api.arasaac.org/api/pictograms/37298
04132954-n,37299,safety belt,https://api.arasaac.org/api/pictograms/37299
07484616-n,37300,high jump,https://api.arasaac.org/api/pictograms/37300
00441449-n,37300,high jump,https://api.arasaac.org/api/pictograms/37300
09839665-n,37300,high jump,https://api.arasaac.org/api/pictograms/37300
07485425-n,37301,throw,https://api.arasaac.org/api/pictograms/37301
09839665-n,37301,throw,https://api.arasaac.org/api/pictograms/37301
02951508-n,37302,candle,https://api.arasaac.org/api/pictograms/37302
00441322-n,37303,long jump,https://api.arasaac.org/api/pictograms/37303
07484749-n,37303,long jump,https://api.arasaac.org/api/pictograms/37303
09839665-n,37303,long jump,https://api.arasaac.org/api/pictograms/37303
05516797-n,37304,reproductive system,https://api.arasaac.org/api/pictograms/37304
07485115-n,37305,putting the shot,https://api.arasaac.org/api/pictograms/37305
09839665-n,37305,putting the shot,https://api.arasaac.org/api/pictograms/37305
07484912-n,37306,pole vault,https://api.arasaac.org/api/pictograms/37306
10766599-n,37306,pole vault,https://api.arasaac.org/api/pictograms/37306
05516797-n,37307,reproductive system,https://api.arasaac.org/api/pictograms/37307
02107729-v,37308,snowshoe,https://api.arasaac.org/api/pictograms/37308
01614420-v,37309,put drops,https://api.arasaac.org/api/pictograms/37309
06677726-n,37310,protocol,https://api.arasaac.org/api/pictograms/37310
03545775-n,37311,infirmary,https://api.arasaac.org/api/pictograms/37311
01929162-a,37312,quiet hands,https://api.arasaac.org/api/pictograms/37312
05572970-n,37312,quiet hands,https://api.arasaac.org/api/pictograms/37312
07470961-n,37313,competition,https://api.arasaac.org/api/pictograms/37313
01929162-a,37314,quiet hands,https://api.arasaac.org/api/pictograms/37314
05572970-n,37314,quiet hands,https://api.arasaac.org/api/pictograms/37314
01311803-v,37315,scratch ,https://api.arasaac.org/api/pictograms/37315
09601183-n,37316,Hercules,https://api.arasaac.org/api/pictograms/37316
01563151-v,37317,shear,https://api.arasaac.org/api/pictograms/37317
00643334-v,37318,multiply,https://api.arasaac.org/api/pictograms/37318
00873254-n,37318,multiply,https://api.arasaac.org/api/pictograms/37318
00642490-v,37319,sum up,https://api.arasaac.org/api/pictograms/37319
00873785-n,37319,sum up,https://api.arasaac.org/api/pictograms/37319
00643760-v,37320,division,https://api.arasaac.org/api/pictograms/37320
00872590-n,37320,division,https://api.arasaac.org/api/pictograms/37320
00642914-v,37321,subtract,https://api.arasaac.org/api/pictograms/37321
00873540-n,37321,subtract,https://api.arasaac.org/api/pictograms/37321
03047259-n,37322,podiatry clinic,https://api.arasaac.org/api/pictograms/37322
06071626-n,37322,podiatry clinic,https://api.arasaac.org/api/pictograms/37322
04088393-n,37323,beach restaurant,https://api.arasaac.org/api/pictograms/37323
09842357-n,37324,auditor,https://api.arasaac.org/api/pictograms/37324
10087775-n,37324,auditor,https://api.arasaac.org/api/pictograms/37324
00880949-n,37325,audit service,https://api.arasaac.org/api/pictograms/37325
00141996-n,37325,audit service,https://api.arasaac.org/api/pictograms/37325
01728928-v,37327,play the flute,https://api.arasaac.org/api/pictograms/37327
04182208-n,37328,server room,https://api.arasaac.org/api/pictograms/37328
01136358-n,37329,economy and finances department,https://api.arasaac.org/api/pictograms/37329
06160103-n,37329,economy and finances department,https://api.arasaac.org/api/pictograms/37329
07208256-n,37330,What do you do?,https://api.arasaac.org/api/pictograms/37330
02566500-v,37330,What do you do?,https://api.arasaac.org/api/pictograms/37330
04453410-n,37331,toilet,https://api.arasaac.org/api/pictograms/37331
03308910-n,37332,exit,https://api.arasaac.org/api/pictograms/37332
